IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.24.229.42,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,94,0.00
3.24.11.240,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,95,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,96,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,96,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,97,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,98,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,98,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,101,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,101,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,103,0.00
96.0.147.6,80,80,false,SIN,Asia Pacific,Singapore,110,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,113,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,113,0.00
96.0.148.73,80,80,false,SIN,Asia Pacific,Singapore,118,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,121,0.00
13.125.218.78,443,443,true,ICN,Asia Pacific,Seoul,122,0.00
13.113.14.230,443,443,true,NRT,Asia Pacific,Tokyo,135,0.00
13.124.81.29,443,443,true,ICN,Asia Pacific,Seoul,147,0.00
52.25.147.154,2087,80,false,ORD,North America,Chicago,207,0.00
54.68.88.54,80,8080,false,SEA,North America,Seattle,211,0.00
13.59.69.59,443,443,true,ORD,North America,Chicago,231,0.00
3.23.238.192,80,80,false,ORD,North America,Chicago,234,0.00
13.38.12.242,2096,443,true,CDG,Europe,Paris,243,0.00
13.58.213.12,8443,443,true,ORD,North America,Chicago,243,0.00
13.37.106.51,443,443,true,CDG,Europe,Paris,244,0.00
18.185.254.189,80,80,false,FRA,Europe,Frankfurt,249,0.00
13.36.64.125,8443,443,true,CDG,Europe,Paris,251,0.00
13.38.100.139,8443,443,true,CDG,Europe,Paris,251,0.00
13.37.224.156,2053,443,true,CDG,Europe,Paris,252,0.00
52.56.144.199,443,443,true,LHR,Europe,London,252,0.00
13.37.224.156,8443,443,true,CDG,Europe,Paris,252,0.00
54.216.89.4,2053,80,false,DUB,Europe,Dublin,253,0.00
13.38.53.164,8443,443,true,CDG,Europe,Paris,253,0.00
54.216.89.4,2052,80,false,DUB,Europe,Dublin,253,0.00
52.56.213.90,2096,443,true,LHR,Europe,London,254,0.00
52.29.224.33,80,80,false,FRA,Europe,Frankfurt,260,0.00
52.57.229.96,80,80,false,FRA,Europe,Frankfurt,261,0.00
13.51.132.44,80,80,false,ARN,Europe,Stockholm,268,0.00
13.53.47.110,2096,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2053,80,false,ARN,Europe,Stockholm,269,0.00
13.53.47.110,2086,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,269,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,269,0.00
13.53.47.110,2053,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,269,0.00
13.53.47.110,2087,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,270,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,276,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,277,0.00
13.48.140.41,2095,80,false,ARN,Europe,Stockholm,277,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,277,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,277,0.00
13.53.47.110,2083,80,false,ARN,Europe,Stockholm,277,0.00
13.48.36.215,2083,80,false,ARN,Europe,Stockholm,277,0.00
13.48.140.41,2083,80,false,ARN,Europe,Stockholm,278,0.00
13.48.36.215,2087,80,false,ARN,Europe,Stockholm,278,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,279,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,279,0.00
13.53.47.110,2082,80,false,ARN,Europe,Stockholm,281,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,286,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,378,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,378,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,382,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,382,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,385,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,390,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,390,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,390,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,392,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,395,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,396,0.00
