IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.161.215.18,2082,80,false,MXP,Europe,Milan,166,0.00
15.161.74.249,2083,80,false,MXP,Europe,Milan,166,0.00
15.161.40.69,2096,80,false,MXP,Europe,Milan,167,0.00
15.160.80.28,2095,80,false,MXP,Europe,Milan,167,0.00
3.120.137.26,2096,80,false,FRA,Europe,Frankfurt,167,0.00
15.161.186.110,2096,80,false,MXP,Europe,Milan,167,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,168,0.00
15.160.80.28,2053,80,false,MXP,Europe,Milan,168,0.00
15.160.250.170,2086,80,false,MXP,Europe,Milan,168,0.00
15.161.40.69,2052,80,false,MXP,Europe,Milan,169,0.00
15.161.186.110,2052,80,false,MXP,Europe,Milan,169,0.00
54.93.158.124,80,80,false,FRA,Europe,Frankfurt,170,0.00
15.161.40.69,2087,80,false,MXP,Europe,Milan,170,0.00
15.161.74.249,2095,80,false,MXP,Europe,Milan,170,0.00
3.249.73.59,80,80,false,DUB,Europe,Dublin,170,0.00
15.160.252.181,2082,80,false,MXP,Europe,Milan,170,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,170,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,170,0.00
15.161.186.110,2053,80,false,MXP,Europe,Milan,170,0.00
15.161.186.110,2095,80,false,MXP,Europe,Milan,170,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,171,0.00
15.161.215.18,2096,80,false,MXP,Europe,Milan,171,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,173,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,174,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,176,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,176,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,176,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,178,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,178,0.00
15.161.216.233,2053,80,false,MXP,Europe,Milan,178,0.00
15.161.186.110,2087,80,false,MXP,Europe,Milan,178,0.00
13.36.64.125,8443,443,true,CDG,Europe,Paris,179,0.00
15.161.74.249,2053,80,false,MXP,Europe,Milan,179,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,179,0.00
15.160.80.28,2052,80,false,MXP,Europe,Milan,179,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,179,0.00
15.160.14.66,2095,80,false,MXP,Europe,Milan,180,0.00
18.185.254.189,443,443,true,FRA,Europe,Frankfurt,180,0.00
3.120.137.26,2052,80,false,FRA,Europe,Frankfurt,180,0.00
15.161.40.69,2095,80,false,MXP,Europe,Milan,180,0.00
15.161.215.18,2052,80,false,MXP,Europe,Milan,180,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,181,0.00
15.161.216.233,2052,80,false,MXP,Europe,Milan,181,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,182,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,182,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,182,0.00
15.160.250.170,2053,80,false,MXP,Europe,Milan,182,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,182,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,182,0.00
15.188.168.174,2053,80,false,CDG,Europe,Paris,182,0.00
13.38.53.164,8443,443,true,CDG,Europe,Paris,182,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,182,0.00
18.185.254.189,80,80,false,FRA,Europe,Frankfurt,183,0.00
13.38.100.139,8443,443,true,CDG,Europe,Paris,183,0.00
15.161.216.233,2087,80,false,MXP,Europe,Milan,183,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,183,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,183,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,183,0.00
15.161.215.18,2053,80,false,MXP,Europe,Milan,184,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,184,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,184,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,184,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,184,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,185,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,185,0.00
13.48.36.215,2053,80,false,ARN,Europe,Stockholm,185,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,185,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,185,0.00
13.48.36.215,2083,80,false,ARN,Europe,Stockholm,186,0.00
13.53.47.110,2086,80,false,ARN,Europe,Stockholm,186,0.00
15.161.216.233,2096,80,false,MXP,Europe,Milan,186,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,186,0.00
13.53.47.110,2096,80,false,ARN,Europe,Stockholm,186,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,187,0.00
15.160.15.101,2095,80,false,MXP,Europe,Milan,187,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,187,0.00
15.160.80.28,2082,80,false,MXP,Europe,Milan,187,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,187,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,187,0.00
13.60.4.195,80,80,false,ARN,Europe,Stockholm,187,0.00
15.160.252.181,2096,80,false,MXP,Europe,Milan,187,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,187,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,187,0.00
15.160.80.28,2087,80,false,MXP,Europe,Milan,187,0.00
15.160.14.66,2082,80,false,MXP,Europe,Milan,188,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,188,0.00
15.161.215.18,2095,80,false,MXP,Europe,Milan,188,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,188,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,189,0.00
15.160.19.149,2095,80,false,MXP,Europe,Milan,189,0.00
15.160.252.181,2087,80,false,MXP,Europe,Milan,189,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,190,0.00
15.161.215.18,2087,80,false,MXP,Europe,Milan,190,0.00
15.160.19.149,2053,80,false,MXP,Europe,Milan,190,0.00
13.48.36.215,2087,80,false,ARN,Europe,Stockholm,191,0.00
15.161.186.110,2083,80,false,MXP,Europe,Milan,192,0.00
15.160.14.66,2053,80,false,MXP,Europe,Milan,192,0.00
15.160.15.101,2053,80,false,MXP,Europe,Milan,192,0.00
13.60.150.43,8080,8080,false,ARN,Europe,Stockholm,192,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,192,0.00
15.161.216.233,2095,80,false,MXP,Europe,Milan,193,0.00
15.160.250.170,2095,80,false,MXP,Europe,Milan,193,0.00
13.53.47.110,2082,80,false,ARN,Europe,Stockholm,198,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,199,0.00
13.48.140.41,2083,80,false,ARN,Europe,Stockholm,199,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,199,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,201,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,203,0.00
13.53.47.110,2053,80,false,ARN,Europe,Stockholm,207,0.00
13.53.47.110,2083,80,false,ARN,Europe,Stockholm,210,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,210,0.00
13.48.140.41,2095,80,false,ARN,Europe,Stockholm,210,0.00
54.213.214.160,443,443,true,SEA,North America,Seattle,210,0.00
54.213.94.219,80,8080,false,SEA,North America,Seattle,212,0.00
13.53.47.110,2087,80,false,ARN,Europe,Stockholm,212,0.00
54.213.241.206,80,8080,false,SEA,North America,Seattle,223,0.00
54.207.211.29,2087,80,false,GRU,South America,São Paulo,344,0.00
54.207.211.29,2086,80,false,GRU,South America,São Paulo,347,0.00
54.94.181.99,2087,80,false,GRU,South America,São Paulo,351,0.00
54.207.253.122,2095,80,false,GRU,South America,São Paulo,351,0.00
54.207.211.29,2096,80,false,GRU,South America,São Paulo,360,0.00
54.207.253.122,2083,80,false,GRU,South America,São Paulo,365,0.00
54.207.253.122,2087,80,false,GRU,South America,São Paulo,366,0.00
