IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,35,0.00
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
8.218.81.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.34.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.127.73,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
8.210.244.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.89.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.72.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.7.162,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.201.8,2095,2095,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
47.238.35.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.214.139,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
8.217.127.73,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.132.64,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
8.218.173.78,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.119.104,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.26.83,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.222.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,36,0.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.212.107.200,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.227.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.72.0,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.98.13,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.180.24,2095,2095,false,SIN,Asia Pacific,Singapore,36,0.00
8.218.81.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.192.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.18.199,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.238.43.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.26.83,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.183.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.238.131.39,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.232.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.222.181.117,2086,2086,false,SIN,Asia Pacific,Singapore,36,0.00
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,36,0.00
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.225.255,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.227.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.72.0,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.126.53,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.26.83,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.155.238,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.170.225,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.42.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.203.101,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.29.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.170.225,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.100.168,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
8.222.181.117,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
47.236.189.92,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.178.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
47.76.204.76,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.225.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.48.107,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.43.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.48.107,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.174.213,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
47.237.121.38,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.229.190,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.51.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.107.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.17.193,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.116.106,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.18.199,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.74.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.26.26,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.178.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.51.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.244.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.227.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.225.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.225.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.227.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.183.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.173.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.26.26,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
8.212.41.98,8080,8080,false,SJC,North America,San Jose,38,0.00
8.210.89.245,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.228.152,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.26.83,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.26.83,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.18.199,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,39,0.00
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.66.3,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.89.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.123.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.238.131.39,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.222.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.66.3,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.222.57,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.227.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.42.171,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.106.136,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.97.50,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.222.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.42.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
